Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
20210615-MA-SCS2F_S19_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.013674278681799573)	(37.0, 0.027348557363599146)	(38.0, 0.4785997538629852)	(39.0, 0.8341309995897739)	(40.0, 2.652810064269124)	(41.0, 3.801449473540272)	(42.0, 2.269930261178734)	(43.0, 3.418569670449889)	(44.0, 4.156980719267056)	(45.0, 3.240804047586497)	(46.0, 4.321072063448648)	(47.0, 6.399562423082203)	(48.0, 4.7313004239026295)	(49.0, 2.5981129495419264)	(50.0, 4.909066046766021)	(51.0, 9.189115274169396)	(52.0, 9.148092438123996)	(53.0, 14.82291809107061)	(54.0, 16.88773417202223)	(55.0, 3.9928893750854635)	(56.0, 1.203336523998361)	(57.0, 0.2598112949541918)	(58.0, 0.13674278681799573)	(59.0, 0.23246273759059272)	(60.0, 0.23246273759059272)	(61.0, 0.027348557363599146)	(62.0, 0.013674278681799573)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210615-MA-SCS2F_S19_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.027491408934707848)	(37.0, 0.3848797250859098)	(38.0, 0.4810996563573875)	(39.0, 0.1924398625429549)	(40.0, 1.3333333333333286)	(41.0, 3.4089347079037693)	(42.0, 4.288659793814407)	(43.0, 4.453608247422652)	(44.0, 4.096219931271455)	(45.0, 2.36426116838488)	(46.0, 1.3883161512027449)	(47.0, 3.7525773195876124)	(48.0, 4.632302405498251)	(49.0, 5.9381443298968835)	(50.0, 2.5292096219931284)	(51.0, 5.828178694158049)	(52.0, 8.82474226804129)	(53.0, 9.553264604811067)	(54.0, 12.742268041237082)	(55.0, 11.037800687285293)	(56.0, 7.670103092783527)	(57.0, 2.9965635738831575)	(58.0, 1.0721649484536049)	(59.0, 0.21993127147766273)	(60.0, 0.178694158075601)	(61.0, 0.09621993127147745)	(62.0, 0.23367697594501663)	(63.0, 0.23367697594501663)	(64.0, 0.013745704467353924)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.013745704467353924)	(75.0, 0.013745704467353924)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210615-MA-SCS2P_S1_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0064028684850813205)	(25.0, 0.27532334485849697)	(26.0, 0.19208605455243963)	(27.0, 0.0064028684850813205)	(28.0, 0.0320143424254066)	(29.0, 0.019208605455243964)	(30.0, 0.0)	(31.0, 0.019208605455243964)	(32.0, 0.947624535792037)	(33.0, 2.151363810987314)	(34.0, 0.7619413497246773)	(35.0, 0.5122294788065052)	(36.0, 0.5442438212319116)	(37.0, 0.45460366244077344)	(38.0, 0.6402868485081313)	(39.0, 0.9092073248815487)	(40.0, 1.6711486746062216)	(41.0, 2.074529389166339)	(42.0, 2.445895761301051)	(43.0, 10.41746702522715)	(44.0, 14.086310667179164)	(45.0, 13.13228326290194)	(46.0, 9.636317070047175)	(47.0, 7.72826226149305)	(48.0, 4.251504674094034)	(49.0, 2.0105007043155267)	(50.0, 3.9121526443847143)	(51.0, 7.46574465360473)	(52.0, 4.341144832885175)	(53.0, 3.495966192854417)	(54.0, 3.124599820719689)	(55.0, 1.485465488538866)	(56.0, 0.6594954539633755)	(57.0, 0.3457548981943914)	(58.0, 0.14726597515687032)	(59.0, 0.07043155333589454)	(60.0, 0.019208605455243964)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0064028684850813205)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210615-MA-SCS2P_S1_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.006198859409868604)	(24.0, 0.24795437639474424)	(25.0, 0.2913463922638246)	(26.0, 0.030994297049343016)	(27.0, 0.04959087527894883)	(28.0, 0.5269030498388306)	(29.0, 0.8678403173816055)	(30.0, 0.3285395487230361)	(31.0, 1.0042152243987157)	(32.0, 1.4753285395487268)	(33.0, 0.6942722539052834)	(34.0, 0.28514753285395594)	(35.0, 0.30994297049343034)	(36.0, 0.6012893627572536)	(37.0, 1.307959335482277)	(38.0, 1.481527398958595)	(39.0, 1.2087775849243805)	(40.0, 1.481527398958595)	(41.0, 8.046119514009314)	(42.0, 11.858418051078687)	(43.0, 11.436895611207573)	(44.0, 10.755021076121949)	(45.0, 6.36002975452515)	(46.0, 2.4485494668980863)	(47.0, 2.225390528142817)	(48.0, 3.136622861393521)	(49.0, 5.176047607240314)	(50.0, 2.5229357798165117)	(51.0, 2.237788246962554)	(52.0, 7.748574262335637)	(53.0, 4.5127696503843895)	(54.0, 3.018844532606014)	(55.0, 2.138606496404658)	(56.0, 2.1262087775849206)	(57.0, 0.8616414579717369)	(58.0, 0.5331019092486993)	(59.0, 0.26035209521448144)	(60.0, 0.28514753285395594)	(61.0, 0.09298289114802905)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.006198859409868604)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.006198859409868604)	(83.0, 0.006198859409868604)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210615-MA-SCS2W_S43_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.011394712853236169)	(32.0, 0.03418413855970851)	(33.0, 0.0)	(34.0, 0.022789425706472338)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.011394712853236169)	(38.0, 0.45578851412944693)	(39.0, 0.6494986326344616)	(40.0, 1.7433910665451369)	(41.0, 3.0309936189608147)	(42.0, 2.267547857794002)	(43.0, 4.409753874202373)	(44.0, 5.116226071103036)	(45.0, 3.8969917958067515)	(46.0, 4.61485870556063)	(47.0, 5.617593436645441)	(48.0, 4.1932543299908875)	(49.0, 2.4840474020054866)	(50.0, 5.8568824065634075)	(51.0, 9.970373746581677)	(52.0, 7.463536918869754)	(53.0, 14.61941659070177)	(54.0, 17.24020054694594)	(55.0, 4.181859617137651)	(56.0, 1.3559708295351043)	(57.0, 0.23928896991795945)	(58.0, 0.12534184138559787)	(59.0, 0.10255241567912551)	(60.0, 0.2278942570647233)	(61.0, 0.045578851412944675)	(62.0, 0.0)	(63.0, 0.011394712853236169)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210615-MA-SCS2W_S43_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.022209883398112144)	(29.0, 0.0)	(30.0, 0.022209883398112144)	(31.0, 0.0)	(32.0, 0.011104941699056072)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.04441976679622429)	(37.0, 0.31093836757356996)	(38.0, 0.3664630760688504)	(39.0, 0.21099389228206528)	(40.0, 0.8661854525263728)	(41.0, 2.687395891171567)	(42.0, 4.430871737923353)	(43.0, 4.919489172681834)	(44.0, 4.8306496390893825)	(45.0, 2.4764019988895045)	(46.0, 1.5546918378678518)	(47.0, 3.6535258189894315)	(48.0, 4.986118822876173)	(49.0, 5.419211549139372)	(50.0, 2.443087173792337)	(51.0, 6.740699611327082)	(52.0, 9.416990560799595)	(53.0, 7.851193781232721)	(54.0, 11.471404775124853)	(55.0, 11.682398667406906)	(56.0, 8.328706274292145)	(57.0, 3.0316490838423005)	(58.0, 1.2326485285952236)	(59.0, 0.25541365907828956)	(60.0, 0.13325930038867287)	(61.0, 0.06662965019433643)	(62.0, 0.21099389228206528)	(63.0, 0.23320377568017744)	(64.0, 0.06662965019433643)	(65.0, 0.011104941699056072)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.011104941699056072)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-ABB2F_S3_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.010419922892570663)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.020839845785141326)	(37.0, 0.020839845785141326)	(38.0, 0.04167969157028265)	(39.0, 0.5001562988433923)	(40.0, 3.073877253308336)	(41.0, 2.3444826508284002)	(42.0, 1.1045118266124896)	(43.0, 0.8440137542982229)	(44.0, 1.4379493591747532)	(45.0, 2.6154006460352335)	(46.0, 2.1986037303324126)	(47.0, 2.479941648431817)	(48.0, 3.282275711159746)	(49.0, 3.5636136292591507)	(50.0, 7.366885485047532)	(51.0, 18.724601437949428)	(52.0, 12.451807856621782)	(53.0, 12.556007085547483)	(54.0, 15.265187037615702)	(55.0, 5.553818901740185)	(56.0, 2.302802959258118)	(57.0, 1.4379493591747532)	(58.0, 0.562675836198816)	(59.0, 0.13545899760341862)	(60.0, 0.0833593831405653)	(61.0, 0.020839845785141326)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-ABB2F_S3_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.010318852543597243)	(34.0, 0.020637705087194487)	(35.0, 0.010318852543597243)	(36.0, 0.020637705087194487)	(37.0, 0.051594262717986214)	(38.0, 0.10318852543597244)	(39.0, 0.8564647611185703)	(40.0, 2.0637705087194527)	(41.0, 2.817046744402041)	(42.0, 2.1566401816118264)	(43.0, 0.9802909916417367)	(44.0, 1.5787844391703807)	(45.0, 1.5581467340831863)	(46.0, 0.9183778763801534)	(47.0, 1.8367557527603138)	(48.0, 2.311422969765783)	(49.0, 2.5693942833557104)	(50.0, 3.6735115055206)	(51.0, 5.768238571870887)	(52.0, 15.168713239087625)	(53.0, 14.16778454235875)	(54.0, 10.86575172840782)	(55.0, 14.890104220410516)	(56.0, 7.109689402538567)	(57.0, 4.148178722526074)	(58.0, 2.424930347745351)	(59.0, 0.846145908574973)	(60.0, 0.7223196780518065)	(61.0, 0.2063770508719448)	(62.0, 0.0722319678051807)	(63.0, 0.030956557630791727)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.010318852543597243)	(67.0, 0.010318852543597243)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.010318852543597243)	(89.0, 0.010318852543597243)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-ABB2P_S49_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.007677543186180453)	(27.0, 0.007677543186180453)	(28.0, 0.0)	(29.0, 0.007677543186180453)	(30.0, 0.007677543186180453)	(31.0, 0.03838771593090227)	(32.0, 0.05374280230326317)	(33.0, 0.084452975047985)	(34.0, 0.11516314779270678)	(35.0, 0.061420345489443626)	(36.0, 0.09980806142034589)	(37.0, 0.11516314779270678)	(38.0, 0.15355086372360902)	(39.0, 0.19961612284069172)	(40.0, 0.3301343570057597)	(41.0, 0.5988483685220748)	(42.0, 0.9904030710172792)	(43.0, 2.0191938579654556)	(44.0, 3.66218809980808)	(45.0, 5.074856046065324)	(46.0, 5.251439539347478)	(47.0, 6.602687140115217)	(48.0, 4.0998080614203785)	(49.0, 3.047984644913626)	(50.0, 5.358925143954008)	(51.0, 13.819577735124778)	(52.0, 12.314779270633238)	(53.0, 11.731285988483469)	(54.0, 13.320537428022991)	(55.0, 6.0959692898273365)	(56.0, 2.6717850287907847)	(57.0, 1.1055662188099868)	(58.0, 0.5220729366602705)	(59.0, 0.2610364683301355)	(60.0, 0.084452975047985)	(61.0, 0.084452975047985)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-ABB2P_S49_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0075774797302417644)	(26.0, 0.0075774797302417644)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.04546487838145059)	(31.0, 0.08335227703265942)	(32.0, 0.12123967568386822)	(33.0, 0.1439721148745935)	(34.0, 0.09850723649314296)	(35.0, 0.08335227703265942)	(36.0, 0.09850723649314296)	(37.0, 0.12881715541410999)	(38.0, 0.16670455406531878)	(39.0, 0.18943699325604407)	(40.0, 0.6213533378798242)	(41.0, 1.2351291960294104)	(42.0, 2.3869061150261466)	(43.0, 3.2128514056225)	(44.0, 3.735697507009197)	(45.0, 3.652345229976535)	(46.0, 3.084034250208387)	(47.0, 2.49299083124953)	(48.0, 3.8266272637721004)	(49.0, 4.12972645298178)	(50.0, 2.8415548988406463)	(51.0, 3.750852466469681)	(52.0, 10.040160642570166)	(53.0, 13.457604000909315)	(54.0, 11.563234068348674)	(55.0, 14.003182541486787)	(56.0, 7.873001439721143)	(57.0, 3.6826551488975032)	(58.0, 1.8337500947185055)	(59.0, 0.6895506554519998)	(60.0, 0.3788739865120885)	(61.0, 0.1439721148745935)	(62.0, 0.08335227703265942)	(63.0, 0.05304235811169235)	(64.0, 0.015154959460483529)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0075774797302417644)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0075774797302417644)	(74.0, 0.0075774797302417644)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0075774797302417644)	(90.0, 0.0075774797302417644)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
